Date,Open,High,Low,Close,Adj Close,Volume,Sentiment
2009-04-20,17.389999,17.57,17.022858,120.499992,17.214285,116616500,0.1460977118119975
2009-04-21,16.984285,17.448572,16.942857999999998,121.759995,17.394285,117671400,0.17433653303218524
2009-04-22,17.518572,17.907142999999998,17.314285,121.510002,17.358572,234691800,-0.030419580419580407
2009-04-23,18.088572,18.171429,17.644285,125.400002,17.914285999999997,236289200,0.13051712779973648
2009-04-24,17.805714000000002,17.877142000000003,17.567142,123.900009,17.700001,135191000,0.045551670551670545
2009-04-27,17.557142000000002,17.857143,17.522858,124.729996,17.818571,120172500,0.2166788856304986
2009-04-28,17.621429,18.030001,17.608572,123.900009,17.700001,113964200,0.07083333333333335
2009-04-29,17.835714000000003,18.121429,17.690001000000002,125.139992,17.877142000000003,114527700,0.04545454545454545
2009-04-30,18.031429,18.142857,17.845715,125.829994,17.975714,124622400,0.3666666666666667
2009-05-01,17.971428,18.278572,17.971428,127.240005,18.177143,99379000,0.015702479338842976
2009-05-04,18.32,18.892857,18.24,132.070007,18.867144,152339600,0.08052489177489176
2009-05-05,18.821428,18.98,18.731428,132.709991,18.95857,99563800,0.19655934343434342
2009-05-06,19.047142,19.071428,18.602858,132.5,18.928572,118384700,0.09663947163947163
2009-05-07,18.904285,18.912857,18.271429,129.059998,18.437143,132944000,0.053282828282828265
2009-05-08,18.434286,18.747143,18.037144,129.190002,18.455715,116991000,0.05722943722943722
2009-05-11,18.195715,18.70857,18.16,129.570007,18.51,101164700,0.21116522366522364
2009-05-12,18.508572,18.530001,17.607143,124.420006,17.774286,152370400,
2009-05-13,17.601429,17.717142000000003,17.054285,119.489998,17.07,148992900,0.07067866161616161
2009-05-14,17.111429,17.647142000000002,17.1,122.949997,17.564285,111956600,0.056934137291280155
2009-05-15,17.474285000000002,17.802856,17.372857999999997,122.419998,17.488571,91891800,-0.032867494824016553
2009-05-18,17.675714000000003,18.1,17.367144,126.650002,18.092857,114710400,0.11704545454545454
2009-05-19,18.117144,18.472857,17.962856,127.450005,18.207144,93105600,0.10842885375494073
2009-05-20,18.232857,18.45857,17.9,125.869995,17.981428,97146000,
2009-05-21,17.878571,18.111429,17.555714000000002,124.18,17.74,101986500,0.13070165945165943
2009-05-22,17.721428,17.74,17.392857,122.5,17.5,74499600,0.10888888888888888
2009-05-26,17.822857,18.690001,17.792856,130.779999,18.682858,159231800,0.0900219298245614
2009-05-27,18.825714,19.282858,18.701429,133.050003,19.007143,161605500,0.15805335968379447
2009-05-28,19.064285,19.341429,18.861429,135.06999199999998,19.295713,121888200,0.18920454545454546
2009-05-29,19.341429,19.414286,19.121429,135.809998,19.401428,114133600,0.1
2009-06-01,19.495714000000003,19.998571,19.428572,139.350006,19.907143,113124900,
2009-06-02,19.855715,20.191429,19.764286,139.490005,19.927143,114055900,0.1501277056277056
2009-06-03,20.0,20.158571,19.867144,140.949997,20.135714,141299900,0.19020092226613963
2009-06-04,20.018572,20.597143,20.005714,143.740005,20.534286,137658500,0.14210858585858585
2009-06-05,20.758572,20.914286,20.45857,144.669998,20.667143,158179000,-0.02693181818181818
2009-06-08,20.545713,20.604286,19.918571,143.849991,20.549999,232913100,0.10265151515151513
2009-06-09,20.544285,20.651428,20.078571,142.720001,20.388571,169241100,0.07272727272727272
2009-06-10,20.325714,20.335714000000003,19.757143,140.25,20.035715,172155900,0.10696969696969698
2009-06-11,19.935715,20.222857,19.792856,139.949997,19.992857,131205900,
2009-06-12,19.83,19.871429,19.434286,136.970001,19.567142,140771400,0.09242424242424242
2009-06-15,19.43,19.561428,19.27,136.089996,19.441429,134937600,0.018740031897926647
2009-06-16,19.522858,19.781429,19.442858,136.349991,19.478571,128701300,0.10606060606060606
2009-06-17,19.524286,19.635714,19.218571,135.580002,19.368572,142853200,0.20518774703557313
2009-06-18,19.444286,19.714285,19.370001,135.880005,19.411428,106920100,0.1828659976387249
2009-06-19,19.724285,19.928572,19.557142,139.479996,19.925714000000003,180464200,0.15258387445887442
2009-06-22,20.095715,20.222857,19.475714,137.37001,19.624287,158728500,0.21329797979797976
2009-06-23,19.485714,19.564285,18.982857,134.009995,19.144285,176633100,0.12348710317460315
2009-06-24,19.345715,19.642857,19.265715,136.220001,19.459999,121381400,0.2639285714285714
2009-06-25,19.392857,20.028572,19.315714,139.860001,19.98,147361900,0.052380952380952375
2009-06-26,19.969999,20.508572,19.962856,142.440002,20.348572,109846100,0.32759740259740255
2009-06-29,20.494286,20.564285,20.219999,141.970001,20.281429,141904000,0.3625
2009-06-30,20.368572,20.542856,20.257143,142.43000800000002,20.347143,108556000,0.11666666666666665
2009-07-01,20.5,20.665714,20.360001,142.830002,20.404285,103544700,
2009-07-02,20.178572,20.404285,19.969999,140.020004,20.002857,92619800,0.0566115702479339
2009-07-06,19.814285,19.855715,19.464285,138.610001,19.801428,124672100,0.12207792207792208
2009-07-07,19.782858,19.954287,19.311428,135.399994,19.342857,115399200,0.10303030303030304
2009-07-08,19.417143,19.719999,19.202858,137.220001,19.602858,143982300,0.10259740259740258
2009-07-09,19.68,19.712856,19.418571,136.360001,19.48,85756300,
2009-07-10,19.477142,19.852858,19.474285,138.520004,19.788572,111318900,0.2159090909090909
2009-07-13,19.934286,20.334286,19.647142,142.339996,20.334286,120875300,0.14184491978609626
2009-07-14,20.290001,20.454287,20.165714,142.270004,20.324286,86811900,0.059595959595959584
2009-07-15,20.719999,21.0,20.617144,146.880005,20.982857,121396800,0.11402662993572085
2009-07-16,20.822857,21.145714,20.795713,147.520004,21.074286,98392700,0.1973876698014629
2009-07-17,21.297142,21.717142000000003,21.232857,151.75,21.678572,150538500,0.11410256410256411
2009-07-20,21.895714,22.148571,21.555714,152.910004,21.844286,183881600,0.15425084175084178
2009-07-21,21.898571,21.918571,21.392857,151.509995,21.644285,218695400,0.021663059163059155
2009-07-22,22.54143,22.675714000000003,22.301428,156.73998999999998,22.391428,218526000,0.04002020202020201
2009-07-23,22.375713,22.634285,22.222857,157.81999199999998,22.545713,131740700,0.155979020979021
2009-07-24,22.421429,22.857143,22.357143,159.990005,22.855715,109590600,0.1331556303778526
2009-07-27,22.881428,22.982857,22.465714,160.100006,22.871429,108327800,0.13333333333333333
2009-07-28,22.697144,22.871429,22.514286,160.0,22.857143,90888700,0.16
2009-07-29,22.700001,22.921429,22.607143,160.029999,22.861429,95539500,-0.1
2009-07-30,23.1,23.531429,23.071428,162.790009,23.255714,117401200,0.029537129537129527
2009-07-31,23.284286,23.571428,23.272858,163.389999,23.341429,105634200,-0.2
2009-08-03,23.601429,23.805714,23.552856,166.43000800000002,23.775715,98560000,0.045370370370370366
2009-08-04,23.561428,23.652857,23.45857,165.550003,23.65,98952700,
2009-08-05,23.678572,23.912857,23.45857,165.110001,23.587143,105795900,0.05048484848484849
2009-08-06,23.654285,23.787144,23.298571,163.910004,23.415714,85404200,0.10378787878787878
2009-08-07,23.641428,23.799999,23.542856,165.509995,23.644285,96838700,-0.13999999999999999
2009-08-10,23.665714,23.799999,23.379999,164.720001,23.531429,75073600,-0.004306612927302572
2009-08-11,23.384285,23.482857,23.125713,162.830002,23.261429,88835600,0.0571969696969697
2009-08-12,23.221428,23.815714,23.20857,165.309998,23.615715,111267800,0.17021456804065502
2009-08-13,23.807142,24.095715,23.785715,168.419998,24.059999,109995200,0.1281012091356919
2009-08-14,23.991428,24.032858,23.647142,166.779999,23.825714,76454000,0.17386363636363636
2009-08-17,23.364286,23.370001,22.774286,159.589996,22.798571,131095300,0.10236742424242422
2009-08-18,23.09,23.462856,23.058571,164.0,23.428572,107788100,0.02476076555023923
2009-08-19,23.25,23.614286,23.207144,164.600006,23.514286,103317900,0.07665202444614208
2009-08-20,23.568571,23.817142,23.515715,166.330002,23.761429,85507800,
2009-08-21,23.950001,24.195715,23.828571,169.220001,24.174286,104018600,0.14285714285714285
2009-08-24,24.302856,24.387142,24.038572,169.059998,24.151428,101732400,0.19025974025974024
2009-08-25,24.20857,24.42,24.161428,169.400009,24.200001,81088700,0.04229166666666666
2009-08-26,24.131428,24.221428,23.822857,167.410004,23.915714,75999700,0.13727272727272727
2009-08-27,24.107143,24.224285,23.547142,169.45001200000002,24.207144,112295400,0.06418732782369145
2009-08-28,24.610001,24.641428,24.075714,170.04998799999998,24.292856,113425200,0.06885521885521885
2009-08-31,24.022858,24.121429,23.785715,168.21000700000002,24.030001,77834400,
2009-09-01,23.998571,24.285715,23.562857,165.300003,23.614286,117257000,-0.0034090909090909124
2009-09-02,23.517143,23.944286,23.444286,165.18000800000002,23.597143,91062300,0.060260210803689075
2009-09-03,23.777143,23.871429,23.571428,166.54998799999998,23.792856,73488800,0.16576953748006382
2009-09-04,23.897142,24.385714,23.870001,170.309998,24.33,93657200,0.1994949494949495
2009-09-08,24.711428,24.734285,24.571428,172.93000800000002,24.704287,78761900,0.04848935786435787
2009-09-09,24.682858,24.924286,24.242857,171.139999,24.448572,202771800,0.02727272727272727
2009-09-10,24.58,24.75,24.401428,172.559998,24.651428,122783500,
2009-09-11,24.701429,24.74,24.41,172.160004,24.594286,87240300,0.16725589225589224
2009-09-14,24.404285,24.842857,24.321428,173.720001,24.817142,80502800,0.1388888888888889
2009-09-15,24.862858,25.092857,24.798571,175.160004,25.022858,106617700,
2009-09-16,25.427143,26.107143,25.411428,181.869995,25.981428,188505800,-0.04405723905723905
2009-09-17,25.997143,26.684286,25.995714000000003,184.550003,26.364286,202643000,0.033661616161616156
2009-09-18,26.547142,26.65,26.394285,185.020004,26.431429,150395700,0.06287878787878787
2009-09-21,26.327143,26.451429,25.945715,184.020004,26.288572,109428900,
2009-09-22,26.455715,26.482857,26.121429,184.480011,26.354286,89188400,0.05328282828282827
2009-09-23,26.485714,26.985714,26.432858000000003,185.5,26.5,148390900,0.11349206349206349
2009-09-24,26.742857,26.814285,26.110001,183.820007,26.26,137720100,0.055185185185185184
2009-09-25,26.001429,26.5,25.92,182.369995,26.052856,111309800,-0.02411288206742752
2009-09-28,26.267143,26.668571000000004,26.190001,186.149994,26.592857,84361200,-0.10340909090909092
2009-09-29,26.675714000000003,26.771429,26.33,185.380005,26.482857,86346400,0.09999999999999999
2009-09-30,26.59,26.635714,26.087143,185.349991,26.478571,134896300,0.25037878787878787
2009-10-01,26.478571,26.602858,25.814285,180.860001,25.837143,131177900,
2009-10-02,25.915714,26.562857,25.907143,184.899994,26.414286,138327000,0.2432291666666667
2009-10-05,26.6,26.694286,26.324286,186.020004,26.574286,105783300,0.2728354978354978
2009-10-06,26.82,27.144285,26.757143,190.009995,27.144285,151271400,0.2645878427128427
2009-10-07,27.108572,27.221428000000003,27.004286,190.25,27.178572,116417000,0.20245215311004786
2009-10-08,27.237143,27.35,26.984285,189.270004,27.038572,109552800,0.06078643578643576
2009-10-09,26.995714000000003,27.242857,26.945715000000003,190.470001,27.209999,73318000,0.10997474747474746
2009-10-12,27.288572,27.358572,27.091429,190.809998,27.258572,72006200,0.13092105263157894
2009-10-13,27.232857,27.309999,27.1,190.019989,27.145714,87005100,0.12464646464646466
2009-10-14,27.464285,27.474285,27.175714000000003,191.289993,27.327143,93877700,0.11272727272727272
2009-10-15,27.09,27.274286,27.075714,190.559998,27.222857,93389100,0.17938311688311687
2009-10-16,27.049999,27.194286,26.834286,188.050003,26.864286,107856700,0.09213286713286711
2009-10-19,26.835714000000003,27.142857,26.507143,189.860001,27.122858,235557700,0.22301462904911176
2009-10-20,28.657143,28.821428000000004,28.264286,198.759995,28.394285,285259800,0.27006427915518827
2009-10-21,28.502857,29.815714,28.461428,204.919998,29.274286,298431700,0.11321386946386945
2009-10-22,29.242857,29.692858,28.93,205.199997,29.314285,197848000,0.03796487603305785
2009-10-23,29.385714,29.4,29.032858,203.940002,29.134285,105196700,0.1464285714285714
2009-10-26,29.095715,29.535715000000003,28.585714000000003,202.479996,28.925714000000003,121084600,0.16529973649538868
2009-10-27,28.808571,28.972857,28.064285,197.37001,28.195715000000003,189137900,0.04807977736549166
2009-10-28,28.244286,28.288572,27.299999,192.399994,27.485714,204596700,-0.04901298701298701
2009-10-29,27.857143,28.115715,27.448572,196.349991,28.049999,142567600,
2009-10-30,28.008572,28.114286,26.881428000000003,188.5,26.928572,179381300,0.16666666666666666
2009-11-02,27.114286,27.554285,26.51,189.309998,27.044285,169745800,0.04545454545454545
2009-11-03,26.835714000000003,27.074286,26.559999,188.75,26.964285,130635400,0.025416431394692258
2009-11-04,27.247143,27.692858,27.175714000000003,190.809998,27.258572,121882600,0.12810064935064935
2009-11-05,27.485714,27.857143,27.402857,194.029999,27.718571,96200300,
2009-11-06,27.501429,27.884285,27.485714,194.339996,27.762857,73774400,0.20917832167832165
2009-11-09,28.134285,28.842857,28.037144,201.460007,28.780001,132213900,-0.05609625668449198
2009-11-10,28.717142,29.282858,28.715714,202.979996,28.997143,100298800,0.06880952380952379
2009-11-11,29.222857,29.285715000000003,28.832857,203.25,29.035715000000003,110967500,0.08891369047619045
2009-11-12,29.02,29.267143,28.775715,201.990005,28.855715000000004,90932800,0.07439393939393937
2009-11-13,28.981428,29.261429,28.867144,204.450012,29.207144,85810200,0.07643939393939393
2009-11-16,29.354286,29.714285,29.287144,206.630005,29.518572,121301600,0.07892561983471073
2009-11-17,29.440001,29.634285,29.285715000000003,207.0,29.571428000000004,99128400,0.32727272727272727
2009-11-18,29.505714,29.571428000000004,29.142857,205.960007,29.422857,93580200,0.5444444444444445
2009-11-19,29.23,29.23,28.542856,200.509995,28.644285,135581600,0.3276448697501329
2009-11-20,28.450001,28.627142,28.251429,199.919998,28.559999,101666600,0.22807192807192808
2009-11-23,29.0,29.428572,28.992857,205.880005,29.411428000000004,118724200,0.1548080808080808
2009-11-24,29.332857,29.411428000000004,28.985714,204.440002,29.205715,79609600,
2009-11-25,29.342857,29.378571,29.108572,204.190002,29.17,71613500,0.22916666666666669
2009-11-27,28.459999,28.994286,28.338572,200.589996,28.655714,73814300,0.2227272727272727
2009-11-30,28.73,28.811428000000003,28.395714,199.910004,28.558571,106214500,-0.022727272727272728
2009-12-01,28.891428,28.967142,28.118572,196.970001,28.138571,116440800,0.03418560606060606
2009-12-02,28.422857,28.774286,27.964285,196.230011,28.032858,178815000,0.13349282296650716
2009-12-03,28.202858000000003,28.425714000000003,28.038572,196.479996,28.068571,112179900,0.13074162679425835
2009-12-04,28.528572,28.554285,27.182858000000003,193.320007,27.617144,206721200,0.08368983957219252
2009-12-07,27.617144,27.681429,26.954287,188.949997,26.992857,178689700,0.11789772727272728
2009-12-08,27.051428,27.478571,26.957144,189.87001,27.124287,172599700,0.07500000000000002
2009-12-09,27.325714,28.308571,27.187143,197.800003,28.257143,171195500,0.03441358024691357
2009-12-10,28.5,28.528572,28.017143,196.429993,28.061428000000003,122417400,0.044104084321475626
2009-12-11,28.254286,28.285715000000003,27.632856,194.669998,27.809999,107443700,0.15953282828282825
2009-12-14,27.91,28.204287,27.508572,196.979996,28.139999,123947600,0.03079040404040404
2009-12-15,27.975714,28.215714,27.610001,194.169998,27.738571000000004,104864900,-0.016786283891547057
2009-12-16,27.871429,28.071428000000004,27.792856,195.029999,27.861429,88246200,0.07608225108225107
2009-12-17,27.751429,27.857143,27.285715000000003,191.860001,27.408571,97209700,0.06808647701504847
2009-12-18,27.595715,27.928572,27.514286,195.429993,27.918571000000004,152192600,0.17970494417862837
2009-12-21,28.007143,28.535715000000003,27.952858000000003,198.229996,28.318571,152976600,0.06484287317620652
2009-12-22,28.491428000000003,28.692858,28.379999,200.360001,28.622858,87378900,0.006114718614718605
2009-12-23,28.742857,28.911428000000004,28.687143,202.100006,28.871429,86381400,0.1575757575757576
2009-12-24,29.078571000000004,29.907143,29.049999,209.040009,29.862858000000003,125222300,0.18565340909090908
2009-12-28,30.245714000000003,30.564285,29.944286,211.610001,30.23,161141400,0.10281385281385282
2009-12-29,30.375713,30.388571,29.818571,209.100006,29.871429,111301400,
2009-12-30,29.832857,30.285715000000003,29.758572,211.639999,30.234285,103021100,0.10889187735341582
2009-12-31,30.447144,30.478571,30.08,210.730011,30.104286,88102700,0.14971590909090904
2010-01-04,30.49,30.642857,30.34,214.00999500000003,30.572857,123432400,
2010-01-05,30.657143,30.798571000000003,30.464285,214.37999,30.625713,150476200,0.22017045454545456
2010-01-06,30.625713,30.747143,30.107143,210.970001,30.138571,138040000,0.03999999999999999
2010-01-07,30.25,30.285715000000003,29.864286,210.580002,30.082857,119282800,0.049090909090909095
2010-01-08,30.042856,30.285715000000003,29.865715,211.980011,30.282858,111902700,0.21540404040404046
2010-01-11,30.4,30.428572,29.778572,210.110001,30.015715000000004,115557400,-0.032759324009324034
2010-01-12,29.884285,29.967142,29.488571000000004,207.720001,29.674286,148614900,0.16181818181818178
2010-01-13,29.695715000000003,30.132856,29.157143,210.649994,30.092857,151473000,-0.006287878787878792
2010-01-14,30.015715000000004,30.065714,29.860001,209.429993,29.918571000000004,108223500,0.04929899645808737
2010-01-15,30.132856,30.228571,29.41,205.929993,29.418571000000004,148516900,0.09324017485782192
2010-01-19,29.761429,30.741428000000003,29.605715000000004,215.039993,30.719999,182501900,0.17076446280991733
2010-01-20,30.701429,30.792856,29.928572,211.729996,30.247143,153038200,0.08277629233511587
2010-01-21,30.297142,30.472857,29.601429,208.069992,29.724285,152038600,0.06071428571428572
2010-01-22,29.540001,29.642857,28.165714,197.75,28.25,220441900,0.1543686868686869
2010-01-25,28.93,29.242857,28.598572,203.070007,29.01,266424900,0.12019696969696968
2010-01-26,29.421429,30.530001,28.940001,205.940002,29.42,466777500,0.029579889807162526
2010-01-27,29.549999,30.082857,28.504286,207.880005,29.697144,430642100,0.15612947658402201
2010-01-28,29.275715,29.357143,28.385714,199.289993,28.469999,293375600,0.30200534759358294
2010-01-29,28.725714,28.885714,27.178572,192.059998,27.437143,311488100,0.20727272727272722
2010-02-01,27.481428,28.0,27.328571000000004,194.729996,27.818571,187469100,
2010-02-02,27.987143,28.045713,27.625713,195.860001,27.98,174585600,0.08096508563899867
2010-02-03,27.881428000000003,28.6,27.774286,199.229996,28.461428,153832000,0.27626262626262627
2010-02-04,28.104286,28.338572,27.367144,192.050003,27.435715,189413000,0.190105419272086
2010-02-05,27.518572,28.0,27.264286,195.460007,27.922857,212576700,0.0877922077922078
2010-02-08,27.955715,28.268572,27.714285,194.119995,27.731428,119567700,0.1259259259259259
2010-02-09,28.059999,28.214285,27.821428000000004,196.190002,28.027143,158221700,0.06916666666666664
2010-02-10,27.984285,28.085714000000003,27.751429,195.12001,27.874287,92590400,0.25000000000000006
2010-02-11,27.84,28.535715000000003,27.722857,198.669998,28.381428000000003,137586400,0.1355451062347614
2010-02-12,28.301428,28.805714,27.928572,200.37999,28.625713,163867200,0.018750000000000003
2010-02-16,28.848572,29.098572,28.788572,203.399994,29.057142,135934400,-0.0045435723696593275
2010-02-17,29.17,29.187143,28.694286,202.550003,28.935715,109099200,0.11963109354413701
2010-02-18,28.804285,29.127142,28.702858000000003,202.929993,28.99,105706300,0.10816498316498316
2010-02-19,28.837143,29.028572,28.73,201.669998,28.809999,103867400,-0.009722222222222219
2010-02-22,28.905714,28.928572,28.455715,200.419998,28.631428000000003,97640900,0.10147058823529412
2010-02-23,28.571428000000004,28.761429,27.95857,197.059998,28.151428000000003,143773700,0.24665071770334923
2010-02-24,28.318571,28.777143,28.262857,200.660004,28.665714,115141600,0.03698593073593073
2010-02-25,28.197144,28.98,28.127142,202.0,28.857143,166281500,0.14166666666666666
2010-02-26,28.911428000000004,29.309999,28.857143,204.619995,29.231428,126865200,0.023878205128205137
2010-03-01,29.392857,29.928572,29.35,208.990005,29.855715000000004,137523400,0.2095779220779221
2010-03-02,29.99,30.118572,29.677143,208.850006,29.835714000000003,141636600,0.07822758838383839
2010-03-03,29.848572,29.981428,29.705715,209.330002,29.904285,93013200,0.07716224747474748
2010-03-04,29.897142,30.131428000000003,29.804285,210.710007,30.101429,91510300,0.21341756070016937
2010-03-05,30.705715,31.385714,30.661428000000004,218.950012,31.278572,224905100,0.13876262626262625
2010-03-08,31.43,31.441429,31.178572,219.079987,31.297142,107472400,0.1390782828282828
2010-03-09,31.187143,32.142857,31.127142,223.020004,31.860001,230064800,0.10953030303030303
2010-03-10,31.975714,32.21143,31.885714,224.839996,32.119999,149054500,0.08787878787878788
2010-03-11,31.987143,32.214287,31.902857,225.5,32.214287,101425100,0.09888357256778307
2010-03-12,32.48143,32.532856,32.25,226.600006,32.371429,104080900,0.18368983957219254
2010-03-15,32.197144,32.214287,31.464285,223.839996,31.977142,123375700,0.0909090909090909
2010-03-16,32.025715000000005,32.139999,31.787144,224.449997,32.064285,111727000,0.10489130434782609
2010-03-17,32.128571,32.349998,31.895714,224.119995,32.017143,112739200,0.11498579545454546
2010-03-18,32.014286,32.142857,31.801428,224.649994,32.092857,85527400,0.08336425479282622
2010-03-19,32.112858,32.177143,31.604286,222.25,31.75,139861400,0.14230205278592378
2010-03-22,31.495714000000003,32.285713,31.450001,224.75,32.107143,114104900,0.23292540792540795
2010-03-23,32.234287,32.682858,32.014286,228.359985,32.622856,150607800,0.1389069264069264
2010-03-24,32.52,32.885715000000005,32.501427,229.369995,32.767143,149445100,0.20277777777777778
2010-03-25,32.988571,32.995715999999994,32.32143,226.649994,32.378571,135571100,0.07712962962962963
2010-03-26,32.707142,33.135715000000005,32.650002,230.899994,32.985714,160218800,0.0386904761904762
2010-03-29,33.285713,33.41,33.088570000000004,232.389984,33.198570000000004,135186100,0.14709956709956712
2010-03-30,33.799999,33.925713,33.464287,235.849991,33.692856,131827500,
2010-03-31,33.64143,33.80143,33.494285999999995,235.000015,33.57143,107664900,
2010-04-01,33.915714,34.104286,33.25,235.970001,33.709999,150786300,0.168943722943723
2010-04-05,33.568573,34.072857,33.53857,238.48999,34.07,171126900,0.11506734006734005
2010-04-06,34.028572,34.32,33.857143,239.540009,34.220001,111754300,-0.013152356902356907
2010-04-07,34.221428,34.560001,34.094284,240.600006,34.371429,157125500,0.15790381493506492
2010-04-08,34.348572,34.505714000000005,34.005714000000005,239.950012,34.278572,143247300,0.041230486685032125
2010-04-09,34.490002000000004,34.555714,34.351429,241.789993,34.541428,83545700,-0.05626578282828282
2010-04-12,34.599998,34.724284999999995,34.544284999999995,242.290009,34.612858,83256600,0.058267457180500644
2010-04-13,34.55143,34.685715,34.444286,242.430008,34.632858,76552700,-0.008479020979020988
2010-04-14,35.040001000000004,35.115715,34.867142,245.690002,35.098572,101019100,0.04936868686868687
2010-04-15,35.111427,35.575714000000005,35.072857,248.920013,35.560001,94196200,0.1360930735930736
2010-04-16,35.509998,35.877144,34.935715,247.399994,35.342857,187636400,0.17272727272727273
2010-04-19,35.290001000000004,35.412857,34.53857,247.070007,35.295715,141731100,0.10551346801346802
2010-04-20,35.505714000000005,35.607143,34.708572,244.589996,34.941429,184581600,0.2372053872053872
2010-04-21,36.971428,37.17857,36.532856,259.220001,37.031429,245597800,0.23042929292929293
2010-04-22,36.89143,38.107143,36.599998,266.470001,38.067142,198356200,0.19075126262626263
2010-04-23,38.284286,38.882858,38.142857,270.829987,38.689999,199238900,0.14068462401795734
2010-04-26,38.84,38.922855,38.312859,269.5,38.5,119767200,0.07559808612440193
2010-04-27,38.181427,38.262856,37.217144,262.039978,37.434284000000005,177335900,0.06575757575757576
2010-04-28,37.607143,37.714287,36.630001,261.600006,37.371429,189600600,-0.15
2010-04-29,37.574287,38.57143,37.43,268.640015,38.377144,139710200,-0.045726495726495724
2010-04-30,38.472858,38.652859,37.285713,261.089996,37.298573,135615900,0.2475
2010-05-03,37.691429,38.26857,37.554287,266.350006,38.049999,113585500,
2010-05-04,37.555714,37.612858,36.67857,258.679993,36.954285,180954900,0.1568181818181818
2010-05-05,36.147144,36.877144,35.532856,255.98999,36.57,220775800,0.2841269841269841
2010-05-06,36.261429,36.892857,28.464285,246.249985,35.17857,321465200,0.1492063492063492
2010-05-07,34.815715999999995,35.224284999999995,32.172855,235.860001,33.694286,419004600,0.004166666666666667
2010-05-10,35.75,36.378571,35.504284000000006,253.990005,36.284286,246076600,0.06036363636363637
2010-05-11,35.977142,37.127144,35.785713,256.519989,36.645714,212226700,0.24724517906336088
2010-05-12,37.034286,37.59,36.957142,262.089996,37.441429,163594900,0.09724517906336087
2010-05-13,37.602856,37.857143,36.628571,258.36001600000003,36.908573,149928100,0.11589856902356904
2010-05-14,36.451427,36.639999,35.642857,253.819992,36.259998,189840700,0.07686868686868685
2010-05-17,36.385715000000005,36.597141,35.387142,254.220001,36.317142,190708700,0.048836580086580095
2010-05-18,36.71143,36.935715,35.751427,252.360016,36.05143,195669600,0.2011090909090909
2010-05-19,35.642857,36.131428,34.978573,248.339996,35.477142,256431700,0.022123737373737375
2010-05-20,34.554287,34.835712,33.744285999999995,237.75999500000003,33.965714,320728800,0.1960955710955711
2010-05-21,33.259998,34.92857,33.049999,242.319992,34.617142,305972800,
2010-05-24,35.325714000000005,35.842857,35.18,246.759979,35.251427,188559700,0.08181818181818183
2010-05-25,34.192856,35.251427,33.880001,245.220001,35.031429,262001600,0.17822966507177032
2010-05-26,35.725716,36.018570000000004,34.82143,244.109985,34.872856,212663500,0.07121212121212121
2010-05-27,35.799999,36.27,35.587143,253.349991,36.192856,166570600,0.12090909090909091
2010-05-28,37.055714,37.057144,36.192856,256.880005,36.697144,203903700,0.04
2010-06-01,37.098572,37.991428000000006,36.994286,260.830017,37.261429,219118200,0.11261140819964349
2010-06-02,37.791428,37.828571,37.189999,263.949982,37.707142,172137000,-0.006547619047619048
2010-06-03,37.882858,37.935715,37.201427,263.119995,37.58857,162526700,0.13517316017316017
2010-06-04,36.887142,37.414288,36.375713,255.960007,36.565716,189576100,0.2057848484848485
2010-06-07,36.898571,37.021427,35.792858,250.940002,35.848572,221735500,0.13688090583251877
2010-06-08,36.177143,36.257141,35.092857,249.330002,35.618572,250192600,0.09702099116161614
2010-06-09,35.924285999999995,35.985714,34.64143,243.200012,34.742859,213657500,0.019669421487603308
2010-06-10,34.977142,35.854286,34.599998,250.51001,35.787144,194089000,0.018535353535353526
2010-06-11,35.46143,36.265713,35.338570000000004,253.50999500000003,36.215714,136439800,0.1365056818181818
2010-06-14,36.565716,37.021427,36.287144,254.27999900000003,36.325714000000005,150740100,0.005340166369578125
2010-06-15,36.52,37.121429,36.5,259.690002,37.098572,146268500,0.0875
2010-06-16,37.299999,38.25,37.232857,267.25,38.17857,195919500,0.21096256684491974
2010-06-17,38.657143,38.985714,38.5,271.869995,38.83857,218213800,0.251082251082251
2010-06-18,38.892857,39.285713,38.774284,274.070007,39.152859,196155400,0.11352573352573353
2010-06-21,39.669998,39.85857,38.389999,270.170013,38.595715000000006,194122600,0.14919786096256682
2010-06-22,38.880001,39.424286,38.785713,273.850006,39.121429,179315500,0.17659090909090908
2010-06-23,39.225716,39.237144,38.271427,270.970001,38.709999,192114300,0.03322510822510822
2010-06-24,38.714287,39.028572,38.299999,269.0,38.42857,178569300,0.08004476584022038
2010-06-25,38.580002,38.610001,37.972858,266.699982,38.099998,137485600,0.08315850815850814
2010-06-28,38.132858,38.535713,37.78857,268.299988,38.328571,146237000,0.061525974025974026
2010-06-29,37.73143,37.77,36.328571,256.170013,36.595715000000006,283336200,-0.22499999999999992
2010-06-30,36.672855,36.852856,35.715714,251.52999900000003,35.932858,184863000,0.12
2010-07-01,36.328571,36.400002,34.745715999999994,248.479996,35.497143,255724000,
2010-07-02,35.784286,35.847141,34.742859,246.939987,35.277142,173460700,0.055353535353535356
2010-07-06,35.857143,36.114285,35.165714,248.62999,35.518570000000004,153808900,0.10664335664335664
2010-07-07,35.784286,36.967144,35.67857,258.670013,36.952858,163639000,0.054204545454545464
2010-07-08,37.497143,37.557144,36.412857,258.089996,36.869999,184536100,0.13109696969696968
